time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 12:42:07.110,36,36,37.42561,-122.1429,12.44205,1.36,123.2338,3,10,1416429726,-0.06565857,-0.4694977,-0.9279785,-245.9987,603.1959,472.5501,43.80205,30.11841,25,-0.6938738,0.2829705,0.1376711,1.162074,0.1128404,0.2523962,-0.6993085,0.3753983,0.1762338,-0.2059574,-0.2035221,0.0335697,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:08.113,37,37,37.42561,-122.1429,12.34692,1,123.2338,3,10,1416429727,-0.2331085,0.4371033,-0.8932343,-246.1522,599.8254,482.1527,64.73695,51.05331,25,-0.3190818,-0.6682318,1.190378,2.223039,-0.4446393,-0.2101458,-0.5530435,-0.8987674,1.21339,0.01692205,0.2596897,0.01745747,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:09.110,38,38,37.42559,-122.1428,12.34711,1.53,123.2338,3,10,1416429728,-0.1451874,0.3160553,-0.8049164,-246.1522,599.8254,482.1527,64.73695,51.05331,25,-2.132871,2.138263,0.0150173,2.353992,-0.6201084,-0.1340048,-1.506464,1.624779,0.08095395,0.3645182,0.3622912,0.4886789,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:10.111,39,39,37.42555,-122.1428,12.54739,3.52,123.2338,3,10,1416429729,-0.2999115,0.3326111,-0.9763489,-246.6296,623.1637,474.1367,39.22211,25.53848,25,0.1393816,-0.01466976,0.0239791,2.214839,-0.2103925,-0.2036513,0.1474894,0.1895672,0.01445651,-0.1163644,0.1459896,-0.07091665,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:11.110,40,40,37.42554,-122.1427,12.55435,2.79,123.2338,3,10,1416429731,-0.3078156,0.2791748,-0.870575,-249.4261,608.9621,475.9736,58.03506,44.35142,25,-0.3513551,-0.02406619,0.3035868,2.237013,-0.180624,-0.2505456,-0.3581973,0.08172987,0.1287332,-0.1214672,0.04862203,0.1416767,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:12.111,41,41,37.42554,-122.1427,12.55435,2.79,123.2338,3,10,1416429731,-0.2492065,-0.4791565,-0.7127533,-246.4932,597.4641,476.4078,65.35315,51.66951,25,0.2357752,-0.08911576,-0.7247117,1.360935,-0.09959446,0.4394626,0.5345842,0.2701176,-0.4727488,-0.1138753,-0.05794526,0.1361374,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:13.111,42,42,37.42554,-122.1427,11.83417,4.03,123.2338,3,10,1416429733,0.2280426,-0.657608,-0.8522186,-244.1059,596.2661,479.681,61.08294,47.3993,25,-0.06119944,0.166075,-0.3404149,0.7584513,0.2075887,0.6406898,-0.1803841,0.1435169,-0.3714909,0.06131945,-0.06509316,-0.07543704,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:14.110,43,43,37.42546,-122.1426,11.52069,4.04,123.1393,3,10,1416429734,0.324585,-0.707489,-0.4884186,-240.7296,588.8059,480.5493,312.687,299.0033,25,0.0730798,0.03688132,0.2427932,0.4001859,0.497934,0.7954845,0.2282463,-0.03350312,0.3292539,-0.04235236,0.0004882505,0.1750657,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:15.111,44,44,37.42545,-122.1426,11.53729,4.15,123.1393,3,10,1416429735,1.079758,-0.003982544,-0.2349548,-235.0684,585.4178,474.8044,326.5033,312.8196,25,-0.09975962,0.7198136,0.4977081,-0.05404788,0.9693575,0.4223358,0.1773496,0.5612565,0.554405,0.3963626,0.5980482,0.5436849,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:16.111,45,45,37.42542,-122.1425,11.61899,4.38,123.1393,3,10,1416429736,0.665863,-0.5710907,-0.4545288,-237.899,585.5205,477.8439,305.3372,291.6535,25,0.3160017,-0.5863748,0.2821973,0.1164803,0.8097448,0.5401536,0.293654,-0.4237947,0.1964916,0.04484379,-0.05682298,0.1369641,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:17.111,46,46,37.42539,-122.1425,11.92014,6.3,123.1393,3,10,1416429737,0.3087921,-0.7489471,-0.6421814,-243.0487,586.8551,479.4471,299.6902,286.0066,25,-0.3704646,0.09860274,0.07455359,0.3751307,0.3942152,0.7618702,-0.2946649,0.1218215,0.04136896,0.04451588,0.007506076,0.1176035,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:18.111,47,47,37.42536,-122.1424,11.79425,6.63,123.1393,3,10,1416429738,0.2515411,-0.7315216,-0.6931305,-240.9683,587.8817,478.6121,0.8112946,347.1277,25,0.1378564,-0.2204453,-0.04844876,0.3701418,0.4563859,0.7371839,0.2136273,-0.2583849,0.03191577,-0.1099598,-0.05646257,0.02005775,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:19.111,48,48,37.42534,-122.1424,11.48553,5.93,123.1393,3,10,1416429739,0.04138184,-0.7018433,-0.6056213,-247.5333,594.8798,481.3008,85.8163,72.13266,25,0.2532283,-0.0553562,-0.03513855,0.7224398,-0.05151048,0.786094,0.3826117,-0.1146975,-0.1186282,0.07881665,-0.02544889,0.05629385,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:20.111,49,49,37.42531,-122.1423,11.1221,5.9,123.1393,3,10,1416429740,0.2436218,-0.5466156,-0.4228363,-245.3166,595.2903,478.3282,107.8746,94.19093,25,1.247481,-0.2755655,1.895028,1.441692,-0.1543885,0.651419,1.421658,-0.7252812,1.268787,0.4735589,-0.04615036,-0.1365366,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:21.110,50,50,37.42529,-122.1423,11.11667,5.85,123.1393,3,10,1416429741,0.07885742,-0.4710388,-0.8633575,-251.5405,601.3301,475.8399,70.79854,57.1149,25,-0.441566,-0.3230103,-0.1203437,1.29402,-0.1559118,0.613728,-0.5492364,-0.6094318,-0.20426,0.265905,0.102973,-0.01488863,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:22.110,51,51,37.42526,-122.1422,11.30478,5.31,123.1393,3,10,1416429742,0.1480408,-0.4739532,-0.9593658,-253.2286,603.4005,476.9588,50.91677,37.23313,25,0.1416197,0.1514851,0.2469336,1.395709,-0.004307989,0.447061,-0.06443354,0.02801425,0.02240998,0.1917356,-0.01012658,0.001795594,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:23.110,52,52,37.42526,-122.1422,11.30478,5.31,123.1393,3,10,1416429742,-0.1579285,-0.4631348,-0.8892212,-250.398,601.9634,477.3929,57.8447,44.16106,25,-0.1442283,-1.050937,-0.09946614,1.282259,-0.1016123,0.5063087,0.04714689,-1.258817,0.09021463,-0.07226896,0.02909608,0.01047148,0.0.0.0,10.181.213.137,5,0
