time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-08 18:54:31.593,21,10.5,37.44663,-122.1716,13.46655,0.21,132.833,3,5,1415501671,0.1826324,-0.1101074,-0.9876556,49.91685,126.1376,-25.58044,354.3111,340.6165,20,0.05678339,0.03583203,0.0298836,-2.616306,0.2065005,0.1222347,0.004941703,-0.005872017,-0.003257976,-0.008178385,0.01751462,0.007477595,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:30.496,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:32.090,22,11,37.44663,-122.1716,13.46655,0.21,132.833,3,5,1415501671,0.114151,-0.08886719,-0.9840088,50.08794,126.4435,-26.14233,354.3108,340.6162,20,0.05679564,0.039557,0.02868491,-2.613511,0.1813722,0.106725,-0.006280679,-0.005911166,0.001653561,-0.02287428,0.03881931,-0.001491477,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:30.496,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:32.593,23,11.5,37.44663,-122.1716,14.10187,0,132.833,3,5,1415501672,0.2361145,-0.141449,-1.001328,50.0195,126.8513,-25.74564,354.2895,340.5949,20,0.06422693,0.03950533,0.02745506,-2.613455,0.1851625,0.1093282,-0.001269224,0.0002983478,0.0004639024,0.03569717,-0.01701858,-0.001477599,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:30.496,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:33.075,24,12,37.44663,-122.1716,14.10187,0,132.833,3,5,1415501672,0.2014465,-0.1342926,-0.9655151,50.43015,127.1232,-25.61349,354.2926,340.598,20,0.06670899,0.03948456,0.02622415,-2.615817,0.2073509,0.1226873,0.005010569,0.0003800555,0.001688068,0.01909838,-0.001765814,0.01025607,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:30.496,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:33.591,25,12.5,37.44662,-122.1716,14.44699,0.31,132.833,3,5,1415501673,0.1944275,-0.1172638,-0.987915,50.43015,127.1232,-25.67957,354.3231,340.6285,20,0.05557485,0.0407975,0.02623267,-2.616305,0.2125618,0.1261342,0.00135948,0.004140121,-0.0007526241,-0.02593912,0.009711138,-0.02250518,0.0.0.0,10.147.103.29,5,automotive,1,2014-11-08 18:54:33.648,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:34.088,26,13,37.44662,-122.1716,14.44699,0.31,132.833,3,5,1415501673,0.1408539,-0.08674622,-1.020447,50.22482,126.5794,-25.8118,354.3649,340.6703,20,0.05679297,0.04329261,0.02994911,-2.61459,0.1987191,0.117758,-0.00484822,-0.0008662738,-0.0008139097,-0.08108687,0.04175666,-0.03444926,0.0.0.0,10.147.103.29,5,automotive,1,2014-11-08 18:54:33.963,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:34.593,27,13.5,37.44662,-122.1716,14.3089,0,132.833,3,5,1415501674,0.1209259,-0.07295227,-0.9846497,51.45677,126.5794,-26.80331,354.2675,340.5729,20,0.05803614,0.04203613,0.02870701,-2.610245,0.1612024,0.09581822,-0.001221942,-0.001053366,0.001631393,-0.002221932,0.01510527,-0.03391104,0.0.0.0,10.147.103.29,5,automotive,1,2014-11-08 18:54:33.963,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:35.093,28,14,37.44662,-122.1716,14.3089,0,132.833,3,5,1415501674,0.125885,-0.07376099,-0.97435,51.25145,125.4239,-26.86948,354.0864,340.3918,20,0.05802602,0.04577707,0.03120266,-2.608357,0.1487584,0.0882917,1.101915e-05,0.005077578,-0.002005064,0.01623111,-0.00957077,-0.03490057,0.0.0.0,10.147.103.29,5,automotive,1,2014-11-08 18:54:35.224,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:35.593,29,14.5,37.44662,-122.1716,11.51672,0.56,132.833,3,5,1415501675,0.1523438,-0.07981873,-0.9745178,51.5252,125.4239,-27.06781,353.9541,340.2595,20,0.06297204,0.04325932,0.03118189,-2.606984,0.1484991,0.08866714,-0.008654138,-0.001029788,0.005319507,0.020474,-0.02296023,-0.03234692,0.0.0.0,10.147.103.29,5,unknown,0,2014-11-08 18:54:35.539,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:36.089,30,15,37.44662,-122.1716,11.51672,0.56,132.833,3,5,1415501675,0.1649628,-0.0868988,-0.9853516,51.31986,125.6278,-27.72879,353.8622,340.1676,20,0.05802549,0.0395546,0.02991662,-2.606091,0.1549873,0.09205893,-0.008484522,0.006490377,0.0004326037,0.0285066,-0.0293479,-0.03376356,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:35.855,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:36.577,31,15.5,37.44661,-122.1716,15.21432,1.07,132.833,3,5,1415501676,0.1483765,-0.07791138,-1.018921,51.62786,125.9337,-26.50598,353.7976,340.103,20,0.05925853,0.04203906,0.03117017,-2.604365,0.1537591,0.08959876,-0.007210332,0.0002955465,0.00403117,-0.01687374,0.01141496,-0.02131582,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:35.855,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:37.093,32,16,37.44661,-122.1716,15.21432,1.07,132.833,3,5,1415501676,0.1061707,-0.07089233,-1.01152,50.60122,125.3899,-26.57211,353.6963,340.0016,20,0.06048678,0.04079324,0.03239096,-2.600879,0.1362285,0.07938196,0.001483529,-0.001094371,0.0002648644,-0.02894977,-9.286885e-05,-0.02652957,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:35.855,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:37.591,33,16.5,37.44661,-122.1716,15.79126,1.28,132.833,3,5,1415501677,0.0146637,-0.01553345,-1.00235,51.93583,125.22,-27.20004,353.5436,339.849,20,0.05554342,0.03957537,0.03114753,-2.596842,0.1046394,0.06319745,-0.001019572,-0.002443263,0.0026342,-0.06404843,0.04052661,-0.06287501,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:35.855,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:38.088,34,17,37.44661,-122.1716,15.79126,1.28,132.833,3,5,1415501677,0.03588867,-0.022995,-1.029877,51.08028,125.186,-27.10086,353.3973,339.7027,20,0.0716401,0.05440146,0.03251347,-2.594207,0.07493147,0.04662332,0.01502747,-0.003930606,0.001329165,-0.03800634,0.02257384,-0.03607045,0.0.0.0,10.147.103.29,5,unknown,0,2014-11-08 18:54:38.061,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:38.593,35,17.5,37.44659,-122.1716,15.6286,2.23,132.833,3,5,1415501678,0.05126953,-0.04194641,-0.9958801,51.18295,125.152,-27.39838,353.1757,339.481,20,0.07785272,0.0456322,0.02628114,-2.592646,0.05767735,0.03725285,0.0002324961,0.0234842,0.002682344,-0.005252481,-0.008623685,-0.01972003,0.0.0.0,10.147.103.29,5,unknown,0,2014-11-08 18:54:38.061,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:39.091,36,18,37.44659,-122.1716,15.6286,2.23,132.833,3,5,1415501678,0.03947449,-0.02835083,-1.046921,51.2514,124.6082,-26.27475,352.9858,339.2912,20,0.0494075,0.07318127,0.03020957,-2.591505,0.04623259,0.03122708,0.001500137,-0.007615418,0.001055906,0.002893931,0.02186837,-0.02081213,0.0.0.0,10.147.103.29,5,unknown,0,2014-11-08 18:54:38.061,0,2014-11-08 18:09:32.682,0
