time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-07 19:04:25.353,21,10.5,37.5678,-122.3108,1.875092,24.14,139.1849,3,10,1415415865,0.2765961,-0.5734253,-0.7080078,-57.19487,-21.70348,-2.317017,122.9825,109.174,20,0.007984689,0.1227656,-0.06541549,-0.552838,0.3109021,0.6882372,0.003948221,0.0417142,-0.1459426,0.0202196,0.03456018,-0.01791204,0.0.0.0,10.62.21.216,1,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:25.853,22,11,37.5678,-122.3108,1.875092,24.14,139.1849,3,10,1415415865,0.1963196,-0.6030731,-0.8099213,-57.33175,-22.31523,-3.242371,123.0376,109.2291,20,0.1293513,0.004939897,-0.1095164,-0.5486143,0.3091934,0.6767125,-0.1153812,-0.04178536,-0.07528753,-0.008445378,-0.01532246,-0.03928706,0.0.0.0,10.62.21.216,1,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:26.353,23,11.5,37.56765,-122.3106,1.446564,24.22,139.4649,3,10,1415415866,0.2891541,-0.3339539,-1.0103,-56.40779,-18.95054,-13.32227,118.901,105.0926,20,0.489538,0.1988726,0.1163988,-0.4666668,0.2935875,0.3680793,0.5138045,0.1500922,0.0744504,-0.005692203,0.02773173,-0.220107,0.0.0.0,10.62.21.216,1,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:26.853,24,12,37.56765,-122.3106,1.446564,24.22,139.4649,3,10,1415415866,0.1944275,-0.3221283,-0.8565979,-58.90591,-18.71265,-10.24866,118.9877,105.1792,20,-0.1635804,0.03268524,-0.1549137,-0.4666067,0.2586393,0.3717712,-0.1323588,-0.1029239,-0.1397513,-0.04423157,0.008850327,0.04495309,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:27.335,25,12.5,37.56748,-122.3105,0.5769653,24.27,139.4649,3,10,1415415867,0.2195892,-0.3234711,-0.8543243,-58.94012,-17.65907,-11.07483,117.9812,104.1727,20,-0.09994151,0.1825014,-0.2102254,-0.4645898,0.2658553,0.3678667,-0.1017086,0.07787403,-0.2563396,-0.04102477,-0.004296472,0.03038115,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:27.853,26,13,37.56748,-122.3105,0.5769653,24.27,139.4649,3,10,1415415867,0.2524719,-0.3969879,-0.8786316,-57.67396,-19.66429,-11.17392,119.8055,105.997,20,0.2407492,-0.0662171,0.2765488,-0.490214,0.296376,0.4089335,0.3288165,-0.3042231,0.281003,0.005981533,0.01695473,-0.02008727,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:28.353,27,13.5,37.56733,-122.3103,0.03155518,24.4,139.4649,3,10,1415415868,0.3200989,-0.4546051,-0.9415741,-57.19487,-19.73228,-8.530121,120.3492,106.5407,20,0.06713403,0.1785729,-0.01319064,-0.5016379,0.2897705,0.4426931,-0.04098219,0.1044203,-0.06275459,0.04498877,-0.04399185,-0.07924549,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:28.854,28,14,37.56733,-122.3103,0.03155518,24.4,139.4649,3,10,1415415868,0.2837219,-0.3648224,-0.8411713,-56.98954,-20.1401,-9.521606,120.2821,106.4736,20,-0.1399204,0.07474588,-0.1705462,-0.5113862,0.3037111,0.4438883,-0.2245708,0.02412397,-0.2112894,0.007873204,0.05845197,0.03805722,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:29.353,29,14.5,37.56716,-122.3101,0.1481934,24.47,139.4649,3,10,1415415869,0.2159424,-0.4113312,-0.8291626,-57.98194,-19.76626,-8.761475,119.8455,106.037,20,0.09602187,-0.176983,0.04157088,-0.4883212,0.2763756,0.4535334,0.02221081,-0.07933381,0.09578643,-0.01077231,0.04623775,0.0616607,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:29.853,30,15,37.56716,-122.3101,0.1481934,24.47,139.4649,3,10,1415415869,0.2841492,-0.3937531,-0.9351349,-58.5637,-17.35325,-9.125031,118.0165,104.208,20,-0.4623812,0.2913642,0.002433597,-0.4760744,0.2668182,0.4228068,-0.4972717,0.2477187,-0.0677136,0.0209375,0.002698415,-0.03570321,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
