time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 12:55:41.041,26,26,37.4506,-122.1565,15.84109,2.23,308.211,3,5,1416430540,-0.1301727,-0.5159149,-0.8367767,11.85397,5.380249,-12.94229,325.171,311.4874,25,0.1680234,0.09720325,0.1493871,-0.041636,-0.07812583,0.5324194,0.1484516,0.07593253,0.1796621,-0.05688693,-0.02833036,-0.01755722,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:42.041,27,27,37.45062,-122.1565,16.16586,3.28,308.211,3,5,1416430541,-0.04640198,-0.4553986,-1.001129,12.9794,5.551453,-12.37445,322.4348,308.7511,25,0.006805708,0.09257521,0.1405206,-0.02066087,-0.06155772,0.5151888,-0.2050682,0.02592922,0.1411493,0.03023352,0.0251241,-0.08545853,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:43.041,28,28,37.45064,-122.1566,15.58765,4.26,308.211,3,5,1416430542,-0.005050659,-0.220871,-1.017303,13.55917,5.072144,-12.8421,317.4519,303.7683,25,0.1833312,-0.2457155,0.2947981,0.06094483,-0.0425182,0.3844246,0.1231948,-0.2069134,0.282566,0.04944339,0.1500655,-0.04976032,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:44.041,29,29,37.45067,-122.1566,15.54654,5.01,308.211,3,5,1416430543,-0.06916809,-0.4257812,-0.8786316,9.637253,6.440796,-13.91098,330.2402,316.5565,25,0.5582726,-1.287072,0.06248602,-0.1163996,-0.1154154,0.4846202,0.5161124,-1.185339,0.04388387,0.08374097,0.0309663,-0.0293296,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:45.040,30,30,37.4507,-122.1567,15.42566,4.83,308.211,4,5,1416430544,0.002334595,-0.317276,-0.937149,10.02943,11.83032,-15.3638,341.4486,327.765,25,-0.1422647,-0.3113286,-0.2920819,-0.2865954,-0.04322548,0.4544451,-0.05021989,-0.05646661,-0.3716037,0.05515311,0.08390705,0.3298402,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:46.040,31,31,37.45073,-122.1567,15.21805,4.76,308.211,3,5,1416430545,-0.2350311,-0.3224182,-0.8330994,3.106392,14.08905,-18.36984,358.1049,344.4213,25,-0.1477279,-0.143061,-0.4517565,-0.4784297,-0.1628542,0.4327955,-0.219093,-0.0570526,-0.4542178,-0.07185402,0.09166664,0.1112242,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:47.041,32,32,37.45077,-122.1567,15.67856,3.7,308.211,3,5,1416430546,-0.2355194,-0.2934723,-0.6504974,3.507805,16.40607,-16.62903,357.5534,343.8698,25,0.2499624,-0.1340856,-0.2759607,-0.905857,-0.2286226,0.4631724,0.3017108,-0.006555201,-0.3158645,-0.009385275,0.1376149,0.1631697,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:48.041,33,33,37.45074,-122.1567,15.78635,3.18,348.0469,3,5,1416430547,-0.1850739,-0.3917389,-0.9237976,-3.99472,17.15887,-14.0907,18.61649,4.932848,25,-0.3292786,-0.3911044,-0.04118792,-1.388208,-0.2333697,0.4657678,-0.3817185,-0.3279386,-0.1277383,0.02080145,-0.009890669,0.09269165,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:49.041,34,34,37.45081,-122.1567,15.67599,3.15,5.273438,3,5,1416430548,0.1767426,-0.4651031,-0.6316071,-7.314171,21.00092,-12.85641,28.62141,14.93777,25,0.2870826,0.3515652,0.4722344,-1.552793,-0.1334711,0.4913346,0.4419575,0.4791333,0.4772387,0.3398061,0.02664314,0.1686924,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:50.041,35,35,37.45084,-122.1567,15.52438,3.24,38.52481,3,5,1416430549,0.3309174,-0.3916168,-0.9936829,-6.658241,20.26788,-17.18362,28.8587,15.17506,25,0.05382755,-0.1316283,0.03398753,-1.632169,-0.01791436,0.4414385,-0.2745827,0.1022531,-0.01873124,0.2785406,-0.1086329,-0.2064044,0.0.0.0,10.181.213.137,1,0
